CHP_ID	Medicinal_properties	Class	x_rank	y_rank
CHP02162	Bitter medicinal	Medicinal flavor	10	13
CHP02162	Liver meridian	Meridian tropism	12	7
CHP02162	Cold therapeutic	Therapeutic nature	6	17
CHP02163	Sweet medicinal	Medicinal flavor	13	19
CHP02163	Cool therapeutic	Therapeutic nature	15	11
CHP02164	Bitter medicinal	Medicinal flavor	10	13
CHP02164	Cool therapeutic	Therapeutic nature	15	11
CHP02165	Bitter medicinal	Medicinal flavor	10	13
CHP02165	Heart meridian	Meridian tropism	9	21
CHP02165	Cold therapeutic	Therapeutic nature	6	17
CHP02166	Sweet medicinal	Medicinal flavor	13	19
CHP02166	Pungent medicinal	Medicinal flavor	14	4
CHP02166	Bitter medicinal	Medicinal flavor	10	13
CHP02166	Stomach meridian	Meridian tropism	8	3
CHP02166	Lung meridian	Meridian tropism	5	8
CHP02166	Cool therapeutic	Therapeutic nature	15	11
CHP02167	Pungent medicinal	Medicinal flavor	14	4
CHP02167	Lung meridian	Meridian tropism	5	8
CHP02167	Liver meridian	Meridian tropism	12	7
CHP02167	Cool therapeutic	Therapeutic nature	15	11
CHP02168	Pungent medicinal	Medicinal flavor	14	4
CHP02168	Stomach meridian	Meridian tropism	8	3
CHP02168	Gallbladder meridian	Meridian tropism	4	14
CHP02168	Bladder meridian	Meridian tropism	7	12
CHP02168	Warm therapeutic	Therapeutic nature	18	6
CHP02169	Pungent medicinal	Medicinal flavor	14	4
CHP02169	Warm therapeutic	Therapeutic nature	18	6
CHP02170	Pungent medicinal	Medicinal flavor	14	4
CHP02170	Warm therapeutic	Therapeutic nature	18	6
CHP02171	Pungent medicinal	Medicinal flavor	14	4
CHP02171	Large intestine meridian	Meridian tropism	2	9
CHP02171	Stomach meridian	Meridian tropism	8	3
CHP02171	Warm therapeutic	Therapeutic nature	18	6
CHP02172	Pungent medicinal	Medicinal flavor	14	4
CHP02172	Stomach meridian	Meridian tropism	8	3
CHP02172	Spleen meridian	Meridian tropism	19	5
CHP02172	Hot therapeutic	Therapeutic nature	22	2
CHP02173	Sweet medicinal	Medicinal flavor	13	19
CHP02173	Pungent medicinal	Medicinal flavor	14	4
CHP02173	Stomach meridian	Meridian tropism	8	3
CHP02173	Spleen meridian	Meridian tropism	19	5
CHP02173	Hot therapeutic	Therapeutic nature	22	2
CHP02174	Bitter medicinal	Medicinal flavor	10	13
CHP02174	Warm therapeutic	Therapeutic nature	18	6
CHP02175	Pungent medicinal	Medicinal flavor	14	4
CHP02175	Large intestine meridian	Meridian tropism	2	9
CHP02175	Heart meridian	Meridian tropism	9	21
CHP02175	Warm therapeutic	Therapeutic nature	18	6
CHP02176	Sweet medicinal	Medicinal flavor	13	19
CHP02176	Pungent medicinal	Medicinal flavor	14	4
CHP02176	Spleen meridian	Meridian tropism	19	5
CHP02176	Liver meridian	Meridian tropism	12	7
CHP02176	Kidney meridian	Meridian tropism	21	10
CHP02176	Neutral therapeutic	Therapeutic nature	16	15
CHP02177	Stomach meridian	Meridian tropism	8	3
CHP02177	Liver meridian	Meridian tropism	12	7
CHP02177	Neutral therapeutic	Therapeutic nature	16	15
CHP02178	Pungent medicinal	Medicinal flavor	14	4
CHP02178	Sweet medicinal	Medicinal flavor	13	19
CHP02178	Large intestine meridian	Meridian tropism	2	9
CHP02178	Lung meridian	Meridian tropism	5	8
CHP02178	Spleen meridian	Meridian tropism	19	5
CHP02178	Stomach meridian	Meridian tropism	8	3
CHP02178	Cool therapeutic	Therapeutic nature	15	11
CHP02178	Neutral therapeutic	Therapeutic nature	16	15
CHP02179	Pungent medicinal	Medicinal flavor	14	4
CHP02179	Bitter medicinal	Medicinal flavor	10	13
CHP02179	Stomach meridian	Meridian tropism	8	3
CHP02179	Spleen meridian	Meridian tropism	19	5
CHP02179	Lung meridian	Meridian tropism	5	8
CHP02179	Neutral therapeutic	Therapeutic nature	16	15
CHP02180	Sweet medicinal	Medicinal flavor	13	19
CHP02180	Pungent medicinal	Medicinal flavor	14	4
CHP02180	Stomach meridian	Meridian tropism	8	3
CHP02180	Spleen meridian	Meridian tropism	19	5
CHP02180	Lung meridian	Meridian tropism	5	8
CHP02180	Neutral therapeutic	Therapeutic nature	16	15
CHP02181	Pungent medicinal	Medicinal flavor	14	4
CHP02181	Liver meridian	Meridian tropism	12	7
CHP02181	Kidney meridian	Meridian tropism	21	10
CHP02181	Warm therapeutic	Therapeutic nature	18	6
CHP02182	Pungent medicinal	Medicinal flavor	14	4
CHP02182	Spleen meridian	Meridian tropism	19	5
CHP02182	Lung meridian	Meridian tropism	5	8
CHP02182	Liver meridian	Meridian tropism	12	7
CHP02182	Neutral therapeutic	Therapeutic nature	16	15
CHP02183	Sweet medicinal	Medicinal flavor	13	19
CHP02183	Bitter medicinal	Medicinal flavor	10	13
CHP02183	Spleen meridian	Meridian tropism	19	5
CHP02183	Lung meridian	Meridian tropism	5	8
CHP02183	Neutral therapeutic	Therapeutic nature	16	15
CHP02184	Pungent medicinal	Medicinal flavor	14	4
CHP02184	Small intestine meridian	Meridian tropism	3	22
CHP02184	Spleen meridian	Meridian tropism	19	5
CHP02184	Lung meridian	Meridian tropism	5	8
CHP02184	Liver meridian	Meridian tropism	12	7
CHP02184	Cold therapeutic	Therapeutic nature	6	17
CHP02185	Sweet medicinal	Medicinal flavor	13	19
CHP02185	Lung meridian	Meridian tropism	5	8
CHP02185	Liver meridian	Meridian tropism	12	7
CHP02185	Warm therapeutic	Therapeutic nature	18	6
CHP02186	Sweet medicinal	Medicinal flavor	13	19
CHP02186	Lung meridian	Meridian tropism	5	8
CHP02186	Kidney meridian	Meridian tropism	21	10
CHP02186	Bladder meridian	Meridian tropism	7	12
CHP02186	Warm therapeutic	Therapeutic nature	18	6
CHP02187	Pungent medicinal	Medicinal flavor	14	4
CHP02187	Spleen meridian	Meridian tropism	19	5
CHP02187	Lung meridian	Meridian tropism	5	8
CHP02187	Heart meridian	Meridian tropism	9	21
CHP02187	Cold therapeutic	Therapeutic nature	6	17
CHP02188	Sweet medicinal	Medicinal flavor	13	19
CHP02188	Bitter medicinal	Medicinal flavor	10	13
CHP02188	Large intestine meridian	Meridian tropism	2	9
CHP02188	Stomach meridian	Meridian tropism	8	3
CHP02188	Lung meridian	Meridian tropism	5	8
CHP02188	Cold therapeutic	Therapeutic nature	6	17
CHP02189	Pungent medicinal	Medicinal flavor	14	4
CHP02189	Warm therapeutic	Therapeutic nature	18	6
CHP02190	Pungent medicinal	Medicinal flavor	14	4
CHP02190	Lung meridian	Meridian tropism	5	8
CHP02190	Warm therapeutic	Therapeutic nature	18	6
CHP02191	Sour medicinal	Medicinal flavor	20	20
CHP02191	Warm therapeutic	Therapeutic nature	18	6
CHP02192	Pungent medicinal	Medicinal flavor	14	4
CHP02192	Stomach meridian	Meridian tropism	8	3
CHP02192	Lung meridian	Meridian tropism	5	8
CHP02192	Liver meridian	Meridian tropism	12	7
CHP02192	Warm therapeutic	Therapeutic nature	18	6
CHP02193	Bitter medicinal	Medicinal flavor	10	13
CHP02193	Spleen meridian	Meridian tropism	19	5
CHP02193	Lung meridian	Meridian tropism	5	8
CHP02193	Cool therapeutic	Therapeutic nature	15	11
CHP02194	Bitter medicinal	Medicinal flavor	10	13
CHP02194	Liver meridian	Meridian tropism	12	7
CHP02194	Gallbladder meridian	Meridian tropism	4	14
CHP02194	Cold therapeutic	Therapeutic nature	6	17
CHP02195	Bitter medicinal	Medicinal flavor	10	13
CHP02195	Warm therapeutic	Therapeutic nature	18	6
CHP02196	Sweet medicinal	Medicinal flavor	13	19
CHP02196	Pungent medicinal	Medicinal flavor	14	4
CHP02196	Stomach meridian	Meridian tropism	8	3
CHP02196	Lung meridian	Meridian tropism	5	8
CHP02196	Neutral therapeutic	Therapeutic nature	16	15
CHP02197	Sweet medicinal	Medicinal flavor	13	19
CHP02197	Bitter medicinal	Medicinal flavor	10	13
CHP02197	Liver meridian	Meridian tropism	12	7
CHP02197	Cold therapeutic	Therapeutic nature	6	17
CHP02198	Bitter medicinal	Medicinal flavor	10	13
CHP02198	Astringent medicinal	Medicinal flavor	17	18
CHP02198	Cool therapeutic	Therapeutic nature	15	11
CHP02199	Bitter medicinal	Medicinal flavor	10	13
CHP02199	Stomach meridian	Meridian tropism	8	3
CHP02199	Spleen meridian	Meridian tropism	19	5
CHP02199	Neutral therapeutic	Therapeutic nature	16	15
CHP02200	Pungent medicinal	Medicinal flavor	14	4
CHP02200	Bitter medicinal	Medicinal flavor	10	13
CHP02200	Warm therapeutic	Therapeutic nature	18	6
CHP02201	Pungent medicinal	Medicinal flavor	14	4
CHP02201	Bitter medicinal	Medicinal flavor	10	13
CHP02201	Spleen meridian	Meridian tropism	19	5
CHP02201	Neutral therapeutic	Therapeutic nature	16	15
CHP02202	Bitter medicinal	Medicinal flavor	10	13
CHP02202	Large intestine meridian	Meridian tropism	2	9
CHP02202	Lung meridian	Meridian tropism	5	8
CHP02202	Cool therapeutic	Therapeutic nature	15	11
CHP02203	Pungent medicinal	Medicinal flavor	14	4
CHP02203	Bitter medicinal	Medicinal flavor	10	13
CHP02203	Large intestine meridian	Meridian tropism	2	9
CHP02203	Lung meridian	Meridian tropism	5	8
CHP02203	Liver meridian	Meridian tropism	12	7
CHP02203	Cool therapeutic	Therapeutic nature	15	11
CHP02204	Bitter medicinal	Medicinal flavor	10	13
CHP02204	Astringent medicinal	Medicinal flavor	17	18
CHP02204	Large intestine meridian	Meridian tropism	2	9
CHP02204	Lung meridian	Meridian tropism	5	8
CHP02204	Cool therapeutic	Therapeutic nature	15	11
CHP02205	Pungent medicinal	Medicinal flavor	14	4
CHP02205	Liver meridian	Meridian tropism	12	7
CHP02205	Warm therapeutic	Therapeutic nature	18	6
CHP02206	Pungent medicinal	Medicinal flavor	14	4
CHP02206	Bitter medicinal	Medicinal flavor	10	13
CHP02206	Cool therapeutic	Therapeutic nature	15	11
CHP02207	Sweet medicinal	Medicinal flavor	13	19
CHP02207	Bitter medicinal	Medicinal flavor	10	13
CHP02207	Neutral therapeutic	Therapeutic nature	16	15
CHP02208	Sweet medicinal	Medicinal flavor	13	19
CHP02208	Bitter medicinal	Medicinal flavor	10	13
CHP02208	Large intestine meridian	Meridian tropism	2	9
CHP02208	Stomach meridian	Meridian tropism	8	3
CHP02208	Spleen meridian	Meridian tropism	19	5
CHP02208	Neutral therapeutic	Therapeutic nature	16	15
CHP02209	Pungent medicinal	Medicinal flavor	14	4
CHP02209	Spleen meridian	Meridian tropism	19	5
CHP02209	Liver meridian	Meridian tropism	12	7
CHP02209	Neutral therapeutic	Therapeutic nature	16	15
CHP02210	Pungent medicinal	Medicinal flavor	14	4
CHP02210	Cool therapeutic	Therapeutic nature	15	11
CHP02211	Pungent medicinal	Medicinal flavor	14	4
CHP02211	Bitter medicinal	Medicinal flavor	10	13
CHP02211	Lung meridian	Meridian tropism	5	8
CHP02211	Liver meridian	Meridian tropism	12	7
CHP02211	Kidney meridian	Meridian tropism	21	10
CHP02211	Neutral therapeutic	Therapeutic nature	16	15
CHP02212	Sweet medicinal	Medicinal flavor	13	19
CHP02212	Lung meridian	Meridian tropism	5	8
CHP02212	Heart meridian	Meridian tropism	9	21
CHP02212	Neutral therapeutic	Therapeutic nature	16	15
CHP02213	Astringent medicinal	Medicinal flavor	17	18
CHP02213	Large intestine meridian	Meridian tropism	2	9
CHP02213	Stomach meridian	Meridian tropism	8	3
CHP02213	Lung meridian	Meridian tropism	5	8
CHP02213	Liver meridian	Meridian tropism	12	7
CHP02213	Neutral therapeutic	Therapeutic nature	16	15
CHP02214	Pungent medicinal	Medicinal flavor	14	4
CHP02214	Liver meridian	Meridian tropism	12	7
CHP02214	Warm therapeutic	Therapeutic nature	18	6
CHP02215	Sweet medicinal	Medicinal flavor	13	19
CHP02215	Bitter medicinal	Medicinal flavor	10	13
CHP02215	Liver meridian	Meridian tropism	12	7
CHP02215	Kidney meridian	Meridian tropism	21	10
CHP02215	Cold therapeutic	Therapeutic nature	6	17
CHP02216	Sweet medicinal	Medicinal flavor	13	19
CHP02216	Bitter medicinal	Medicinal flavor	10	13
CHP02216	Lung meridian	Meridian tropism	5	8
CHP02216	Bladder meridian	Meridian tropism	7	12
CHP02216	Cold therapeutic	Therapeutic nature	6	17
CHP02217	Sweet medicinal	Medicinal flavor	13	19
CHP02217	Bitter medicinal	Medicinal flavor	10	13
CHP02217	Stomach meridian	Meridian tropism	8	3
CHP02217	Cold therapeutic	Therapeutic nature	6	17
CHP02218	Bitter medicinal	Medicinal flavor	10	13
CHP02218	Pungent medicinal	Medicinal flavor	14	4
CHP02218	Cold therapeutic	Therapeutic nature	6	17
CHP02219	Bitter medicinal	Medicinal flavor	10	13
CHP02219	Cold therapeutic	Therapeutic nature	6	17
CHP02220	Lung meridian	Meridian tropism	5	8
CHP02220	Liver meridian	Meridian tropism	12	7
CHP02220	Cool therapeutic	Therapeutic nature	15	11
CHP02221	Bitter medicinal	Medicinal flavor	10	13
CHP02221	Astringent medicinal	Medicinal flavor	17	18
CHP02221	Stomach meridian	Meridian tropism	8	3
CHP02221	Neutral therapeutic	Therapeutic nature	16	15
CHP02222	Pungent medicinal	Medicinal flavor	14	4
CHP02222	Bitter medicinal	Medicinal flavor	10	13
CHP02222	Spleen meridian	Meridian tropism	19	5
CHP02222	Liver meridian	Meridian tropism	12	7
CHP02222	Kidney meridian	Meridian tropism	21	10
CHP02222	Neutral therapeutic	Therapeutic nature	16	15
CHP02223	Bitter medicinal	Medicinal flavor	10	13
CHP02223	Pungent medicinal	Medicinal flavor	14	4
CHP02223	Large intestine meridian	Meridian tropism	2	9
CHP02223	Liver meridian	Meridian tropism	12	7
CHP02223	Kidney meridian	Meridian tropism	21	10
CHP02223	Neutral therapeutic	Therapeutic nature	16	15
CHP02224	Bitter medicinal	Medicinal flavor	10	13
CHP02224	Astringent medicinal	Medicinal flavor	17	18
CHP02224	Cool therapeutic	Therapeutic nature	15	11
CHP02225	Bitter medicinal	Medicinal flavor	10	13
CHP02225	Cool therapeutic	Therapeutic nature	15	11
CHP02226	Bitter medicinal	Medicinal flavor	10	13
CHP02226	Cool therapeutic	Therapeutic nature	15	11
CHP02227	Sweet medicinal	Medicinal flavor	13	19
CHP02227	Pungent medicinal	Medicinal flavor	14	4
CHP02227	Spleen meridian	Meridian tropism	19	5
CHP02227	Lung meridian	Meridian tropism	5	8
CHP02227	Neutral therapeutic	Therapeutic nature	16	15
CHP02228	Pungent medicinal	Medicinal flavor	14	4
CHP02228	Warm therapeutic	Therapeutic nature	18	6
CHP02229	Bitter medicinal	Medicinal flavor	10	13
CHP02229	Neutral therapeutic	Therapeutic nature	16	15
CHP02230	Pungent medicinal	Medicinal flavor	14	4
CHP02230	Bitter medicinal	Medicinal flavor	10	13
CHP02230	Lung meridian	Meridian tropism	5	8
CHP02230	Neutral therapeutic	Therapeutic nature	16	15
CHP02231	Sweet medicinal	Medicinal flavor	13	19
CHP02231	Bitter medicinal	Medicinal flavor	10	13
CHP02231	Cool therapeutic	Therapeutic nature	15	11
CHP02232	Sweet medicinal	Medicinal flavor	13	19
CHP02232	Cool therapeutic	Therapeutic nature	15	11
CHP02233	Sweet medicinal	Medicinal flavor	13	19
CHP02233	Stomach meridian	Meridian tropism	8	3
CHP02233	Spleen meridian	Meridian tropism	19	5
CHP02233	Neutral therapeutic	Therapeutic nature	16	15
CHP02234	Sour medicinal	Medicinal flavor	20	20
CHP02234	Bitter medicinal	Medicinal flavor	10	13
CHP02234	Stomach meridian	Meridian tropism	8	3
CHP02234	Heart meridian	Meridian tropism	9	21
CHP02234	Cool therapeutic	Therapeutic nature	15	11
CHP02235	Pungent medicinal	Medicinal flavor	14	4
CHP02235	Spleen meridian	Meridian tropism	19	5
CHP02235	Lung meridian	Meridian tropism	5	8
CHP02235	Cool therapeutic	Therapeutic nature	15	11
CHP02236	Bitter medicinal	Medicinal flavor	10	13
CHP02236	Liver meridian	Meridian tropism	12	7
CHP02236	Cold therapeutic	Therapeutic nature	6	17
CHP02237	Bitter medicinal	Medicinal flavor	10	13
CHP02237	Cold therapeutic	Therapeutic nature	6	17
CHP02238	Bitter medicinal	Medicinal flavor	10	13
CHP02238	Neutral therapeutic	Therapeutic nature	16	15
CHP02239	Pungent medicinal	Medicinal flavor	14	4
CHP02239	Bitter medicinal	Medicinal flavor	10	13
CHP02239	Liver meridian	Meridian tropism	12	7
CHP02239	Warm therapeutic	Therapeutic nature	18	6
CHP02240	Bitter medicinal	Medicinal flavor	10	13
CHP02240	Lung meridian	Meridian tropism	5	8
CHP02240	Liver meridian	Meridian tropism	12	7
CHP02240	Cool therapeutic	Therapeutic nature	15	11
CHP02241	Bitter medicinal	Medicinal flavor	10	13
CHP02241	Cold therapeutic	Therapeutic nature	6	17
CHP02242	Bitter medicinal	Medicinal flavor	10	13
CHP02242	Liver meridian	Meridian tropism	12	7
CHP02242	Cold therapeutic	Therapeutic nature	6	17
CHP02243	Bitter medicinal	Medicinal flavor	10	13
CHP02243	Heart meridian	Meridian tropism	9	21
CHP02243	Cold therapeutic	Therapeutic nature	6	17
CHP02244	Bitter medicinal	Medicinal flavor	10	13
CHP02244	Liver meridian	Meridian tropism	12	7
CHP02244	Neutral therapeutic	Therapeutic nature	16	15
CHP02245	Pungent medicinal	Medicinal flavor	14	4
CHP02245	Bitter medicinal	Medicinal flavor	10	13
CHP02245	Lung meridian	Meridian tropism	5	8
CHP02245	Heart meridian	Meridian tropism	9	21
CHP02245	Bladder meridian	Meridian tropism	7	12
CHP02245	Cool therapeutic	Therapeutic nature	15	11
CHP02246	Sweet medicinal	Medicinal flavor	13	19
CHP02246	Cold therapeutic	Therapeutic nature	6	17
CHP02247	Sweet medicinal	Medicinal flavor	13	19
CHP02247	Sour medicinal	Medicinal flavor	20	20
CHP02247	Bitter medicinal	Medicinal flavor	10	13
CHP02247	Neutral therapeutic	Therapeutic nature	16	15
CHP02247	Cool therapeutic	Therapeutic nature	15	11
CHP02248	Pungent medicinal	Medicinal flavor	14	4
CHP02248	Liver meridian	Meridian tropism	12	7
CHP02248	Warm therapeutic	Therapeutic nature	18	6
CHP02249	Pungent medicinal	Medicinal flavor	14	4
CHP02249	Bitter medicinal	Medicinal flavor	10	13
CHP02249	Cold therapeutic	Therapeutic nature	6	17
CHP02250	Pungent medicinal	Medicinal flavor	14	4
CHP02250	Bitter medicinal	Medicinal flavor	10	13
CHP02250	Lung meridian	Meridian tropism	5	8
CHP02250	Liver meridian	Meridian tropism	12	7
CHP02250	Cold therapeutic	Therapeutic nature	6	17
CHP02251	Pungent medicinal	Medicinal flavor	14	4
CHP02251	Heart meridian	Meridian tropism	9	21
CHP02251	Cold therapeutic	Therapeutic nature	6	17
CHP02252	Sour medicinal	Medicinal flavor	20	20
CHP02252	Astringent medicinal	Medicinal flavor	17	18
CHP02252	Warm therapeutic	Therapeutic nature	18	6
CHP02253	Pungent medicinal	Medicinal flavor	14	4
CHP02253	Bitter medicinal	Medicinal flavor	10	13
CHP02253	Kidney meridian	Meridian tropism	21	10
CHP02253	Cool therapeutic	Therapeutic nature	15	11
CHP02254	Pungent medicinal	Medicinal flavor	14	4
CHP02254	Bitter medicinal	Medicinal flavor	10	13
CHP02254	Liver meridian	Meridian tropism	12	7
CHP02254	Kidney meridian	Meridian tropism	21	10
CHP02254	Cold therapeutic	Therapeutic nature	6	17
CHP02255	Bitter medicinal	Medicinal flavor	10	13
CHP02255	Liver meridian	Meridian tropism	12	7
CHP02255	Gallbladder meridian	Meridian tropism	4	14
CHP02255	Cold therapeutic	Therapeutic nature	6	17
CHP02256	Bitter medicinal	Medicinal flavor	10	13
CHP02256	Astringent medicinal	Medicinal flavor	17	18
CHP02256	Large intestine meridian	Meridian tropism	2	9
CHP02256	Heart meridian	Meridian tropism	9	21
CHP02256	Neutral therapeutic	Therapeutic nature	16	15
CHP02257	Pungent medicinal	Medicinal flavor	14	4
CHP02257	Bitter medicinal	Medicinal flavor	10	13
CHP02257	Warm therapeutic	Therapeutic nature	18	6
CHP02258	Bitter medicinal	Medicinal flavor	10	13
CHP02258	Cold therapeutic	Therapeutic nature	6	17
CHP02259	Bitter medicinal	Medicinal flavor	10	13
CHP02259	Cold therapeutic	Therapeutic nature	6	17
CHP02260	Bitter medicinal	Medicinal flavor	10	13
CHP02260	Stomach meridian	Meridian tropism	8	3
CHP02260	Cold therapeutic	Therapeutic nature	6	17
CHP02261	Bitter medicinal	Medicinal flavor	10	13
CHP02261	Large intestine meridian	Meridian tropism	2	9
CHP02261	Lung meridian	Meridian tropism	5	8
CHP02261	Liver meridian	Meridian tropism	12	7
CHP02261	Cold therapeutic	Therapeutic nature	6	17
CHP02262	Pungent medicinal	Medicinal flavor	14	4
CHP02262	Small intestine meridian	Meridian tropism	3	22
CHP02262	Stomach meridian	Meridian tropism	8	3
CHP02262	Lung meridian	Meridian tropism	5	8
CHP02262	Liver meridian	Meridian tropism	12	7
CHP02262	Warm therapeutic	Therapeutic nature	18	6
